Subj_num,Duration_sec,Finished,Stimulus_list,item_n,item_adj,Word_order,Type_of_Adj,noun_gender,Rating,LexTALE_Eng,LexTALE_Esp,Eng_acq_age,Span_acq_age,first_lang,Home_langs,kid_perc_speak_Eng,kid_perc_hear_Eng,kid_perc_ speak_Span,kid_perc_hear_Span,lang_k_5,lang_k_5_TEXT,lang_6_8,lang_9_12,lang_9_12_TEXT,Eng_usage_family,Eng_usage_friends,Eng_usage_classmates,Eng_usage_coworkers,Eng_usage_other,Eng_usage_ave,Span_usage_family,Span_usage_friends,Span_usage_classmates,Span_usage_coworkers,Span_usage_other,Span_usage_ave,Eng_comfort_hear,Eng_comfort_speak,Eng_comfort_read,Eng_comfort_write,Eng_comfort_ave,Span_comfort_hear,Span_comfort_speak,Span_comfort_read,Span_comfort_write,Span_comfort_ave,Percent_convo_w_bilinguals,CS_in _own_speech,CS_freq_family,CS_freq_friends,CS_freq_classmates,CS_freq_coworkers,CS_freq_other,CS_freq_ave,Eng_fluent,Span_fluent,Dom_lang,Dom_lang_TEXT,Live,work_EP,work_remote,work_remote_TEXT,classes_EP,classes_remote,classes_remote_TEXT,perc_time_EP,talk_w_EP,Age,Latinx,Gender,Education,Education
9,1832,TRUE,1,millas,doce,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,verduras,unos,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,canción,este,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,coche,ese,NAdj,pre-nominal,m,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,conexión,alguno,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,oportunidades,menos,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,comida,bastante,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
9,1832,TRUE,1,películas,muchos,NAdj,pre-nominal,f,NA,79.61538462,62.767,7,1,Spanish,Spanish,29,60,80,100,Both,k-2 Spanish and 3-5 english,English,English,NA,5,7,6,5,7,6,5,3,2,3,NA,3.25,7,7,7,7,,7,7,6,2,,50,Yes,5,6,3,1,NA,3.75,Yes,Yes,English,NA,El Paso,Yes,No,NA,Yes,No,NA,200,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,avión,estadounidense,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,desayuno,holandés,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,libro,alemán,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,juguete,eléctrico,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,cinturilla,elástico,NAdj,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pintura,acrílica,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pájaro,cubano,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,edificio,belga,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,té,argentino,NAdj,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,perro,rubio,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pelo,gris,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,cobija,rojo,NAdj,no change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,cielo,azul,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,papel,blanco,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pluma,negro,NAdj,no change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pintura,verde,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,líquido,marrón,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,lápiz,amarillo,NAdj,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,flor,morado,NAdj,no change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,amigo,viejo,NAdj,change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pájaro,viejo,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,persona,solo,NAdj,change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,chico,solo,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,piel,mismo,NAdj,change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pelo,mismo,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,paciente,pobre,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,científico,pobre,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,chico,alto,NAdj,change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,hombre,alto,NAdj,change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,horas,dos,NAdj,pre-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,cosas,cuatro,NAdj,pre-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,animales,seis,NAdj,pre-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,residentes,veinte,NAdj,pre-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,caramelos,unos,NAdj,pre-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,cuento,este,NAdj,pre-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,guerra,ese,NAdj,pre-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,experimento,aquel,NAdj,pre-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,experiencia,poco,NAdj,pre-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,bandera,sueco,AdjN,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,coche,estadounidense,AdjN,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,collar,holandés,AdjN,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,estudiante,alemán,AdjN,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,linterna,eléctrico,AdjN,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,vincha,elástico,AdjN,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,uña,acrílica,AdjN,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,campeonato,brasileño,AdjN,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,toalla,turca,AdjN,post-nominal,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,vino,chileno,AdjN,post-nominal,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pelo,rubio,AdjN,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,mochila,gris,AdjN,no change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,pelota,rojo,AdjN,no change,f,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
10,3811,TRUE,2,uniforme,azul,AdjN,no change,m,NA,70,43.74,0,5,English,Both,100,74,NA,28,English,NA,English,English,NA,7,7,7,7,7,7,2,NA,NA,3,2,2.333333333,7,7,7,7,,4,NA,NA,NA,,70,Yes,5,7,7,7,7,6.6,Yes,No,English,NA,"El Paso, Texas, United States",Yes,No,NA,Yes,Partially (please explain):,hybrid,100,100,18,Yes,female,High school degree or equivalent (e.g. GED),
